Customer_ID,Age,Gender,City,Employment_Type,Annual_Income,Loan_Amount,Loan_Purpose,Credit_Score,Loan_Tenure_Years,EMI_Amount,Payment_History,Loan_Status,DTI_Ratio,LTI_Ratio,Credit_Tier
CUST00043,30,Male,Chennai,Business Owner,1357588.5,3041620,Car Loan,338.0,16,15841.77,Good,Defaulted,0.14002861691889698,2.2404579885583886,Poor
CUST00126,30,Male,Mumbai,Business Owner,1480617.0,3488780,Business Loan,665.0,11,26430.15,Delayed,Rejected,0.21420921143009977,2.3563014608099193,Good
CUST00205,26,Male,Jaipur,Business Owner,756110.0,4192887,Car Loan,635.0,16,21837.95,Missed,Defaulted,0.3465836981391597,5.5453399637618865,Fair
CUST00053,57,Female,Pune,Business Owner,721998.0,324535,Car Loan,324.0,3,9014.86,Missed,Defaulted,0.14983188319081217,0.449495704974252,Poor
CUST00546,26,Male,Hyderabad,Business Owner,766088.0,1200997,Car Loan,816.0,11,9098.46,Good,Approved,0.1425182485563016,1.567701099612577,Excellent
CUST00069,29,Male,Pune,Business Owner,1212384.0,1899916,Home Loan,734.0,1,158326.33,Delayed,Rejected,1.5670909216881779,1.5670909546810252,Good
CUST01162,45,Female,Bangalore,Self-Employed,567003.0,600428,Business Loan,683.0,2,25017.83,Excellent,Rejected,0.5294750821424226,1.058950305377573,Good
CUST01579,57,Male,Delhi,Freelancer,2268671.0,2550511,Personal Loan,807.0,16,13283.91,Delayed,Approved,0.07026444997974585,1.124231323096209,Excellent
CUST00184,58,Male,Hyderabad,Business Owner,2059234.0,2048173,Education Loan,606.0,17,10040.06,Missed,Defaulted,0.058507542124887214,0.994628585192358,Fair
CUST00138,44,Female,Jaipur,Business Owner,2326453.0,312091,Business Loan,520.0,13,2000.58,Excellent,Rejected,0.010319125295030675,0.13414885235162713,Poor
CUST00900,58,Female,Lucknow,Salaried,1676402.0,994740,Home Loan,411.0,10,8289.5,Delayed,Defaulted,0.05933779606562149,0.593377960656215,Poor
CUST00797,57,Male,Chennai,Salaried,1575807.0,615635,Home Loan,348.0,1,51302.92,Excellent,Defaulted,0.39067921388850285,0.39067918850468364,Poor
CUST00133,60,Male,Jaipur,Self-Employed,1390402.0,3417851,Business Loan,594.0,13,21909.3,Excellent,Defaulted,0.18909034940973904,2.458174686169899,Fair
CUST00081,36,Female,Kolkata,Self-Employed,2265153.0,669003,Personal Loan,517.0,2,27875.12,Good,Rejected,0.14767277971951565,0.29534561241558516,Poor
CUST01892,44,Male,Bangalore,Self-Employed,684273.0,3374714,Education Loan,610.0,19,14801.38,Missed,Defaulted,0.25956973313282855,4.931823994224527,Fair
CUST01572,22,Female,Ahmedabad,Business Owner,660115.0,3151373,Education Loan,588.0,16,16413.4,Delayed,Rejected,0.2983734652295434,4.773975746650205,Fair
CUST00542,63,Female,Mumbai,Business Owner,955678.0,986320,Business Loan,635.0,6,13698.89,Good,Approved,0.17201053074361866,1.0320631007515084,Fair
CUST01627,55,Female,Mumbai,Business Owner,1879328.0,499813,Home Loan,345.0,5,8330.22,Good,Defaulted,0.053190629842156334,0.26595304278976317,Poor
CUST00984,36,Female,Hyderabad,Freelancer,2412750.0,2416789,Car Loan,382.0,18,11188.84,Excellent,Defaulted,0.05564856698787691,1.0016740234172625,Poor
CUST00166,60,Female,Kolkata,Self-Employed,433782.0,489439,Personal Loan,889.0,2,20393.29,Delayed,Rejected,0.5641531460503202,1.1283063843128576,Excellent
CUST00249,53,Female,Delhi,Freelancer,1872717.0,1521926,Education Loan,343.0,17,7460.42,Missed,Defaulted,0.04780489524044477,0.8126833899622847,Poor
CUST00447,25,Female,Bangalore,Self-Employed,945182.0,2066328,Car Loan,434.0,18,9566.33,Excellent,Defaulted,0.12145381524404823,2.186169436150921,Poor
CUST01174,31,Female,Mumbai,Self-Employed,469160.0,801993,Car Loan,815.0,2,33416.38,Good,Approved,0.8547117401312984,1.709423224486316,Excellent
CUST01284,30,Female,Hyderabad,Business Owner,1357588.5,2113729,Education Loan,712.0,14,12581.72,Good,Rejected,0.11121237399992706,1.5569732654629882,Good
CUST00098,60,Female,Pune,Business Owner,894892.0,4211603,Personal Loan,713.0,19,18471.94,Delayed,Rejected,0.24769835913160468,4.706269583368719,Good
CUST01150,24,Female,Pune,Business Owner,1884532.0,1663560,Car Loan,499.0,8,17328.75,Delayed,Defaulted,0.11034304538208956,0.8827443630567164,Poor
CUST00738,38,Female,Lucknow,Business Owner,2348091.0,4964150,Business Loan,428.0,8,51709.9,Good,Defaulted,0.26426522651805234,2.1141216417932696,Poor
CUST01282,64,Female,Ahmedabad,Salaried,538384.0,281414,Car Loan,803.0,5,4690.23,Delayed,Rejected,0.10454017950013372,0.5227012689827335,Excellent
CUST00103,29,Female,Bangalore,Self-Employed,755655.0,1528081,Personal Loan,389.0,18,7074.45,Missed,Defaulted,0.11234412529527363,2.0221939906438786,Poor
CUST00435,58,Female,Bangalore,Freelancer,2414387.0,2071835,Business Loan,493.0,9,19183.66,Excellent,Defaulted,0.09534673604521561,0.8581205084354745,Poor
CUST00075,39,Male,Bangalore,Salaried,1340234.0,4093763,Home Loan,642.0,10,34114.69,Delayed,Approved,0.30545134655589995,3.0545136147866714,Fair
CUST01829,22,Female,Ahmedabad,Self-Employed,2192569.0,911501,Home Loan,475.0,3,25319.47,Missed,Defaulted,0.13857426607782924,0.41572283472036686,Poor
CUST01227,27,Male,Pune,Freelancer,1922907.0,3514524,Car Loan,558.0,13,22529.0,Good,Rejected,0.14059338283130698,1.8277139768069908,Fair
CUST00919,30,Female,Pune,Business Owner,1952374.0,4848757,Business Loan,328.0,8,50507.89,Good,Defaulted,0.3104398440052981,2.483518526675729,Poor
CUST01746,44,Female,Delhi,Self-Employed,1008301.0,4804489,Car Loan,391.0,5,80074.82,Excellent,Defaulted,0.9529870941316135,4.7649352723046,Poor
CUST01705,47,Male,Lucknow,Freelancer,2483785.0,2476062,Car Loan,643.0,14,14738.46,Excellent,Approved,0.07120645305451155,0.9968906326433246,Fair
CUST01652,35,Female,Pune,Business Owner,2116494.0,3529664,Car Loan,693.0,4,73534.67,Missed,Defaulted,0.4169234781671954,1.6676938370720635,Good
CUST00763,61,Female,Bangalore,Freelancer,1717740.0,3059828,Education Loan,794.0,17,14999.16,Missed,Defaulted,0.10478298229068427,1.781310326359053,Excellent
CUST00990,57,Male,Delhi,Business Owner,1804642.0,1628458,Education Loan,827.0,8,16963.1,Delayed,Rejected,0.11279644383761432,0.9023717723515245,Excellent
CUST00389,34,Male,Mumbai,Freelancer,1747261.0,3355610,Personal Loan,508.0,1,279634.17,Missed,Defaulted,1.9204973040661928,1.920497281173219,Poor
CUST00236,44,Male,Lucknow,Freelancer,1827687.0,4647855,Business Loan,760.0,16,24207.58,Delayed,Approved,0.15893911813127742,2.5430256931301694,Excellent
CUST01538,34,Male,Kolkata,Self-Employed,1645065.0,3770922,Personal Loan,429.0,13,24172.58,Excellent,Defaulted,0.17632796272487714,2.292263223641619,Poor
CUST00268,56,Male,Pune,Business Owner,1570073.0,4822945,Car Loan,318.0,2,200956.04,Excellent,Defaulted,1.5358983181036805,3.0717966616838837,Poor
CUST01490,38,Female,Lucknow,Salaried,886268.0,3746944,Business Loan,601.0,13,24018.87,Missed,Defaulted,0.3252136374099031,4.2277776022602644,Fair
CUST00118,35,Male,Jaipur,Salaried,913936.0,2838107,Business Loan,487.0,17,13912.29,Delayed,Defaulted,0.18266867701895975,3.1053673342553525,Poor
CUST01638,38,Male,Delhi,Salaried,481696.0,1067375,Education Loan,594.0,6,14824.65,Good,Defaulted,0.36931134989703046,2.215868514581811,Fair
CUST00674,56,Male,Hyderabad,Freelancer,732726.0,595726,Home Loan,883.0,10,4964.38,Excellent,Approved,0.08130264246116556,0.8130269705183111,Excellent
CUST00250,30,Female,Mumbai,Freelancer,755462.0,1502137,Education Loan,714.0,19,6588.32,Delayed,Rejected,0.10465098178333258,1.9883687068310518,Good
CUST01482,47,Female,Mumbai,Freelancer,614170.0,4313272,Personal Loan,504.0,17,21143.49,Missed,Defaulted,0.41311343764755687,7.022928505137014,Poor
CUST00095,54,Male,Ahmedabad,Self-Employed,1544613.0,4997796,Personal Loan,411.0,14,29748.79,Good,Defaulted,0.23111645441285292,3.235629895643763,Poor
CUST00034,58,Female,Chennai,Business Owner,1730814.0,1016649,Home Loan,541.0,7,12102.96,Missed,Defaulted,0.08391168548440213,0.5873820063854348,Poor
CUST01494,24,Male,Kolkata,Freelancer,472919.0,2353707,Personal Loan,532.0,8,24517.78,Missed,Defaulted,0.6221220970187283,4.976977029893068,Poor
CUST01702,51,Female,Kolkata,Freelancer,1288963.0,431325,Education Loan,834.0,13,2764.9,Missed,Defaulted,0.025740692323984477,0.33462946570227387,Excellent
CUST00449,45,Male,Kolkata,Self-Employed,1233316.0,320146,Car Loan,439.0,18,1482.16,Good,Defaulted,0.014421218892806063,0.25958148601007364,Poor
CUST00717,58,Female,Bangalore,Business Owner,323950.0,4284453,Home Loan,711.0,9,39670.86,Excellent,Defaulted,1.4695178885630498,13.225661367494984,Good
CUST01291,22,Female,Kolkata,Salaried,1659700.0,71650,Business Loan,782.0,15,398.06,Excellent,Approved,0.002878062300415738,0.04317045249141411,Excellent
CUST01549,51,Male,Hyderabad,Salaried,1841232.0,454911,Car Loan,322.0,5,7581.85,Missed,Defaulted,0.04941376208973123,0.2470688104486561,Poor
CUST00001,60,Male,Bangalore,Freelancer,2286213.0,4698455,Car Loan,740.0,14,27966.99,Delayed,Rejected,0.14679466873821467,2.055125659770109,Good
CUST01403,51,Male,Mumbai,Salaried,2119396.0,850607,Business Loan,340.0,14,5063.14,Good,Defaulted,0.028667450537794733,0.40134406217620494,Poor
CUST01102,38,Male,Lucknow,Self-Employed,1130370.0,3605971,Personal Loan,514.0,6,50082.93,Good,Rejected,0.5316800339711776,3.190080239213709,Poor
CUST01109,28,Female,Pune,Business Owner,1649087.0,3527794,Business Loan,646.0,11,26725.71,Missed,Defaulted,0.19447641028035514,2.139240682874827,Fair
CUST01252,31,Female,Chennai,Business Owner,1558311.0,470888,Personal Loan,637.0,7,5605.81,Missed,Defaulted,0.0431683534288085,0.3021784483328424,Fair
CUST00083,46,Female,Bangalore,Salaried,1777222.0,556453,Car Loan,460.0,10,4637.11,Excellent,Defaulted,0.03131028087655903,0.31310269623040904,Poor
CUST01315,42,Male,Jaipur,Business Owner,1176089.0,395430,Home Loan,542.0,11,2995.68,Excellent,Rejected,0.03056585003345835,0.3362245544342307,Poor
CUST00677,27,Male,Delhi,Freelancer,1304002.0,540999,Personal Loan,422.0,9,5009.25,Excellent,Defaulted,0.0460973219366228,0.4148758974296052,Poor
CUST01800,54,Male,Delhi,Self-Employed,2042360.0,2073553,Car Loan,311.0,18,9599.78,Excellent,Defaulted,0.05640404238234201,1.015273017489571,Poor
CUST01047,26,Female,Ahmedabad,Salaried,1818963.0,2500700,Car Loan,428.0,4,52097.92,Delayed,Defaulted,0.3436986018956955,1.374794319620575,Poor
CUST00771,53,Female,Delhi,Freelancer,1589330.0,3249039,Business Loan,757.0,7,38679.04,Delayed,Rejected,0.2920403440443457,2.0442821817998778,Excellent
CUST01241,63,Female,Ahmedabad,Salaried,538540.0,1740992,Personal Loan,572.0,5,29016.53,Good,Rejected,0.6465598841311694,3.232799792030304,Fair
CUST01776,41,Male,Bangalore,Freelancer,898876.0,3272018,Car Loan,819.0,4,68167.04,Excellent,Approved,0.9100303935136771,3.640121663054748,Excellent
CUST01612,24,Female,Ahmedabad,Salaried,325355.0,1540309,Education Loan,481.0,16,8022.44,Missed,Defaulted,0.2958899663444545,4.734241059765487,Poor
CUST01520,44,Male,Hyderabad,Business Owner,245475.0,728066,Car Loan,402.0,6,10112.03,Missed,Defaulted,0.49432471738466244,2.965947652510439,Poor
CUST00405,53,Male,Bangalore,Freelancer,1428337.0,2126775,Personal Loan,395.0,12,14769.27,Missed,Defaulted,0.12408222989392559,1.4889868427408939,Poor
CUST01870,50,Female,Mumbai,Salaried,1187797.0,274062,Personal Loan,432.0,16,1427.41,Good,Defaulted,0.01442074697949229,0.23073134550769198,Poor
CUST01325,33,Female,Hyderabad,Salaried,2435883.0,3451447,Car Loan,536.0,9,31957.84,Delayed,Rejected,0.1574353448010434,1.4169182181574402,Poor
CUST01367,60,Male,Kolkata,Self-Employed,948778.0,1728332,Home Loan,585.0,10,14402.77,Delayed,Rejected,0.18216404680546977,1.821640046459762,Fair
CUST00105,55,Male,Mumbai,Salaried,2365160.0,2449146,Personal Loan,554.0,10,20409.55,Missed,Defaulted,0.103550964839588,1.0355096483958801,Fair
CUST00689,31,Female,Mumbai,Self-Employed,1406123.0,4472888,Personal Loan,657.0,13,28672.36,Excellent,Rejected,0.24469290382135844,3.1810076358896056,Good
CUST01332,37,Male,Lucknow,Business Owner,1093388.0,4901039,Personal Loan,457.0,8,51052.49,Good,Defaulted,0.5603041921074678,4.482433500276206,Poor
CUST00827,43,Male,Hyderabad,Freelancer,1756396.0,1467231,Education Loan,367.0,14,8733.52,Delayed,Defaulted,0.059668912933074324,0.8353645760978732,Poor
CUST00063,55,Male,Ahmedabad,Salaried,434386.0,3682403,Personal Loan,512.0,17,18051.0,Delayed,Defaulted,0.4986624799141777,8.477259856441046,Poor
CUST00853,54,Female,Delhi,Salaried,1528263.0,3067193,Personal Loan,794.0,9,28399.94,Missed,Defaulted,0.22299779553650123,2.00697981957294,Excellent
CUST01380,63,Female,Kolkata,Freelancer,2229144.0,437773,Home Loan,352.0,11,3316.46,Delayed,Defaulted,0.017853274620212963,0.19638614643109642,Poor
CUST00224,53,Male,Hyderabad,Freelancer,1691633.0,881257,Car Loan,771.0,2,36719.04,Good,Approved,0.26047522128026585,0.5209504662063226,Excellent
CUST00146,28,Female,Chennai,Salaried,1107669.0,709987,Home Loan,488.0,2,29582.79,Good,Defaulted,0.32048696857996384,0.6409739732717987,Poor
CUST01089,45,Male,Ahmedabad,Business Owner,2183691.0,4524024,Home Loan,678.0,3,125667.33,Delayed,Approved,0.6905775405036702,2.0717326764638404,Good
CUST00374,27,Female,Pune,Business Owner,1950740.0,4712315,Education Loan,723.0,15,26179.53,Good,Rejected,0.16104368598583102,2.4156550847370744,Good
CUST01449,53,Female,Ahmedabad,Business Owner,953494.0,1080451,Home Loan,597.0,19,4738.82,Excellent,Rejected,0.059639431396526874,1.1331492384849826,Fair
CUST01143,44,Male,Bangalore,Self-Employed,1272358.0,4885925,Business Loan,686.0,19,21429.5,Delayed,Rejected,0.20210821168256105,3.8400552360263385,Good
CUST01865,23,Female,Jaipur,Freelancer,1391855.0,425233,Business Loan,671.0,8,4429.51,Excellent,Approved,0.03818940909793046,0.30551530152206946,Good
CUST01526,60,Male,Chennai,Salaried,1802970.0,2242710,Education Loan,539.0,18,10382.92,Delayed,Rejected,0.06910544268623438,1.2438975690111316,Poor
CUST01633,36,Male,Chennai,Self-Employed,292036.0,2131280,Business Loan,592.0,16,11100.42,Missed,Defaulted,0.45612540919612654,7.298004355627389,Fair
CUST01388,56,Male,Bangalore,Salaried,1669793.0,921905,Home Loan,666.0,13,5909.65,Excellent,Approved,0.0424698151207964,0.5521073570197025,Good
CUST00010,32,Male,Jaipur,Salaried,1901667.0,3673425,Business Loan,776.0,12,25509.9,Excellent,Approved,0.16097392445680556,1.9316867779690134,Excellent
CUST00450,37,Female,Kolkata,Freelancer,824771.0,4351828,Business Loan,432.0,8,45331.54,Excellent,Defaulted,0.6595509298944798,5.276407633149081,Poor
CUST00709,33,Female,Jaipur,Freelancer,2484139.0,4205304,Personal Loan,891.0,12,29203.5,Missed,Defaulted,0.1410718160296183,1.6928617923554197,Excellent
CUST00256,41,Male,Bangalore,Business Owner,263037.0,1607009,Education Loan,464.0,1,133917.42,Excellent,Defaulted,6.109441029208819,6.109440877138957,Poor
CUST00883,36,Male,Bangalore,Business Owner,1357588.5,2198185,Education Loan,689.0,1,183182.08,Missed,Defaulted,1.6191835449401641,1.6191835744041734,Good
CUST00390,63,Female,Delhi,Self-Employed,1066183.0,503222,Car Loan,634.0,17,2466.77,Missed,Defaulted,0.027763751626127972,0.4719846405354428,Fair
CUST00909,26,Female,Jaipur,Self-Employed,306022.0,3070791,Personal Loan,673.0,9,28433.25,Good,Defaulted,1.114949252014561,10.03454326813105,Good
CUST00925,59,Female,Jaipur,Business Owner,1561303.0,2021140,Education Loan,729.0,19,8864.65,Missed,Defaulted,0.06813270710425842,1.2945213068827768,Good
CUST01738,47,Male,Delhi,Business Owner,2420182.0,653151,Personal Loan,464.0,17,3201.72,Excellent,Defaulted,0.01587510360791048,0.269876810917526,Poor
CUST01794,33,Male,Ahmedabad,Freelancer,2475419.0,3345784,Business Loan,683.0,11,25346.85,Missed,Rejected,0.12287301664889862,1.351603102343482,Good
CUST00461,64,Male,Hyderabad,Business Owner,2127205.0,696275,Car Loan,626.0,3,19340.97,Delayed,Rejected,0.1091063813783815,0.3273191817431794,Fair
CUST01491,61,Female,Hyderabad,Freelancer,1001955.0,3934175,Business Loan,691.0,4,81961.98,Excellent,Approved,0.9816246837432819,3.926498695051175,Good
CUST01735,25,Female,Delhi,Business Owner,996883.0,482941,Personal Loan,658.0,4,10061.27,Good,Approved,0.12111274843687775,0.4844510338725808,Good
CUST01169,42,Female,Kolkata,Business Owner,2008286.0,664673,Education Loan,468.0,12,4615.78,Missed,Defaulted,0.027580414343375395,0.3309653107176966,Poor
CUST00959,61,Female,Hyderabad,Self-Employed,445404.0,4657765,Car Loan,783.0,16,24259.19,Delayed,Defaulted,0.6535870355901607,10.457393736921986,Excellent
CUST00502,60,Female,Kolkata,Self-Employed,704409.0,185370,Personal Loan,558.0,13,1188.27,Missed,Defaulted,0.0202428418716967,0.2631567739764824,Fair
CUST00740,50,Female,Hyderabad,Self-Employed,2438673.0,959210,Home Loan,725.0,2,39967.08,Excellent,Rejected,0.19666636732354031,0.3933327674518068,Good
CUST01889,44,Male,Pune,Self-Employed,1809184.0,323541,Home Loan,591.0,17,1585.99,Excellent,Rejected,0.010519593363637973,0.17883255655588376,Fair
CUST00732,59,Female,Chennai,Salaried,1416593.0,3007498,Education Loan,853.0,13,19278.83,Delayed,Rejected,0.16331152278742025,2.1230501633143746,Excellent
CUST00540,37,Female,Chennai,Business Owner,2198671.0,4991412,Business Loan,356.0,13,31996.23,Excellent,Defaulted,0.17463038353623622,2.2701950405494955,Poor
CUST01202,43,Male,Pune,Freelancer,2329593.0,168542,Personal Loan,625.0,15,936.34,Delayed,Approved,0.004823194437826694,0.07234825997502568,Fair
CUST00698,22,Male,Delhi,Freelancer,1339929.0,4407356,Business Loan,747.0,14,26234.26,Missed,Defaulted,0.23494612027950734,3.289245922731727,Good
CUST01421,32,Female,Chennai,Self-Employed,679083.0,2655327,Business Loan,321.0,17,13016.31,Excellent,Defaulted,0.2300097631659164,3.910165620402808,Poor
CUST01404,25,Male,Pune,Freelancer,1271177.0,1834094,Business Loan,594.0,4,38210.29,Missed,Defaulted,0.36070781645671685,1.4428313287606682,Fair
CUST01146,28,Female,Delhi,Salaried,854224.0,3404513,Car Loan,368.0,1,283709.42,Delayed,Defaulted,3.985503849107494,3.985503802281369,Poor
CUST01032,44,Male,Mumbai,Business Owner,280388.0,1581817,Personal Loan,485.0,14,9415.58,Missed,Defaulted,0.40296646076151615,5.641528881407193,Poor
CUST00373,63,Female,Mumbai,Freelancer,2168541.0,2297680,Home Loan,847.0,14,13676.67,Excellent,Approved,0.07568223981008429,1.0595510991030375,Excellent
CUST00668,43,Female,Hyderabad,Freelancer,778688.0,938698,Education Loan,517.0,1,78224.83,Missed,Defaulted,1.2054866133804554,1.205486664748911,Poor
CUST01557,51,Female,Hyderabad,Business Owner,635928.0,4736270,Car Loan,598.0,11,35880.83,Delayed,Defaulted,0.6770734422764841,7.447808556943554,Fair
CUST00358,29,Female,Chennai,Business Owner,1258079.0,2329023,Home Loan,341.0,3,64695.08,Missed,Defaulted,0.6170844279254323,1.8512533791598142,Poor
CUST00968,36,Male,Bangalore,Freelancer,2174847.0,4841882,Personal Loan,790.0,9,44832.24,Excellent,Approved,0.2473676906927246,2.226309253018718,Excellent
CUST00784,33,Male,Kolkata,Salaried,363834.0,376284,Education Loan,782.0,15,2090.47,Good,Approved,0.0689480367420307,1.0342189020267485,Excellent
CUST00736,51,Male,Jaipur,Self-Employed,2088806.0,2032539,Car Loan,836.0,19,8914.64,Good,Approved,0.05121379390905618,0.9730626013138607,Excellent
CUST01036,47,Female,Kolkata,Self-Employed,1235354.0,4590334,Home Loan,731.0,3,127509.28,Delayed,Rejected,1.2386015344589485,3.7158045386180802,Good
CUST00971,38,Male,Pune,Salaried,711603.0,3246247,Home Loan,841.0,13,20809.28,Good,Rejected,0.3509138662990459,4.5618793062985965,Excellent
CUST01556,36,Female,Bangalore,Freelancer,2269694.0,221277,Personal Loan,688.0,2,9219.88,Good,Rejected,0.04874602479453177,0.09749199671850038,Good
CUST01518,64,Female,Hyderabad,Self-Employed,1353824.0,927751,Car Loan,392.0,18,4295.14,Delayed,Defaulted,0.03807118207388849,0.6852818387028151,Poor
CUST01555,49,Male,Ahmedabad,Salaried,984192.0,4187075,Education Loan,662.0,17,20524.88,Missed,Defaulted,0.25025458447132265,4.254327407660294,Good
CUST01377,63,Male,Hyderabad,Freelancer,538365.0,1419971,Personal Loan,775.0,16,7395.68,Excellent,Approved,0.16484756624223343,2.6375618771651204,Excellent
CUST01522,31,Male,Hyderabad,Salaried,1299577.0,1675199,Personal Loan,306.0,12,11633.33,Excellent,Defaulted,0.10741953728020733,1.2890340472322916,Poor
CUST01674,32,Female,Hyderabad,Business Owner,1713083.0,4934299,Personal Loan,382.0,1,411191.58,Good,Defaulted,2.880361873884686,2.880361897234401,Poor
CUST01253,38,Female,Kolkata,Self-Employed,1835125.0,1413133,Personal Loan,336.0,17,6927.12,Delayed,Defaulted,0.04529688168380901,0.7700472719841973,Poor
CUST01728,29,Female,Mumbai,Freelancer,1391855.0,4340730,Home Loan,596.0,3,120575.83,Good,Rejected,1.0395550973341332,3.118665378218277,Fair
CUST01750,40,Male,Pune,Salaried,312935.0,3266662,Business Loan,632.0,3,90740.61,Excellent,Defaulted,3.47959582660936,10.43878760765015,Fair
CUST01237,46,Female,Delhi,Business Owner,318581.0,2898768,Car Loan,805.0,6,40260.67,Delayed,Defaulted,1.5164998540402597,9.098998370900963,Excellent
CUST00886,47,Male,Mumbai,Salaried,2431984.0,3396145,Education Loan,559.0,1,283012.08,Good,Rejected,1.3964503713840222,1.3964503878314989,Fair
CUST00080,50,Female,Lucknow,Business Owner,942296.0,1243982,Home Loan,485.0,18,5759.18,Missed,Defaulted,0.07334230432900066,1.320160544032873,Poor
CUST01173,28,Male,Bangalore,Freelancer,379838.0,804085,Car Loan,445.0,9,7445.23,Missed,Defaulted,0.23521280124684732,2.1169156324538356,Poor
CUST00815,64,Male,Mumbai,Salaried,512023.0,3774476,Business Loan,738.0,4,78634.92,Missed,Defaulted,1.842923149936624,7.371692287260533,Good
CUST01700,62,Male,Lucknow,Self-Employed,251707.0,3379782,Education Loan,519.0,18,15647.14,Excellent,Defaulted,0.7459692420155181,13.427445402789752,Poor
CUST00672,55,Female,Mumbai,Self-Employed,594341.0,2281946,Business Loan,535.0,15,12677.48,Good,Rejected,0.25596376490937023,3.83945580062624,Poor
CUST01563,53,Female,Pune,Salaried,2173343.0,2972321,Business Loan,878.0,15,16512.89,Good,Approved,0.09117506072442315,1.3676262789628697,Excellent
CUST00058,63,Male,Pune,Business Owner,1500035.0,967472,Home Loan,776.0,8,10077.83,Good,Approved,0.08062075884896018,0.6449662841200372,Excellent
CUST00134,53,Female,Hyderabad,Self-Employed,2003919.0,1593812,Home Loan,876.0,2,66408.83,Excellent,Approved,0.397673738309782,0.7953475165413373,Excellent
CUST01141,55,Male,Mumbai,Salaried,2421005.0,1068454,Personal Loan,560.0,13,6849.06,Excellent,Rejected,0.03394818267620265,0.44132663914366144,Fair
CUST00934,33,Female,Chennai,Freelancer,760315.0,1838220,Education Loan,471.0,3,51061.67,Excellent,Defaulted,0.8059028692055267,2.417708449787259,Poor
CUST01719,30,Female,Hyderabad,Self-Employed,464237.0,1468767,Education Loan,328.0,15,8159.82,Missed,Defaulted,0.2109220936719822,3.1638301126364334,Poor
CUST00824,60,Male,Pune,Freelancer,2124914.0,937099,Personal Loan,656.0,3,26030.53,Excellent,Approved,0.14700188337033876,0.44100561246243375,Good
CUST01215,46,Male,Jaipur,Freelancer,1175776.0,3280786,Car Loan,594.0,10,27339.88,Delayed,Rejected,0.2790315162071687,2.790315502272542,Fair
CUST00505,44,Male,Lucknow,Business Owner,2463089.0,4082516,Home Loan,609.0,3,113403.22,Missed,Defaulted,0.5524926789084763,1.6574780692049698,Fair
CUST01812,26,Male,Delhi,Business Owner,1515823.0,2960744,Education Loan,753.0,10,24672.87,Delayed,Rejected,0.1953225673446042,1.95322540956299,Excellent
CUST00348,63,Female,Mumbai,Freelancer,1701352.0,132806,Car Loan,796.0,18,614.84,Excellent,Approved,0.0043365981877941774,0.07805909653028885,Excellent
CUST00387,61,Female,Kolkata,Business Owner,1611220.0,2723705,Home Loan,643.0,1,226975.42,Excellent,Rejected,1.6904612902024554,1.690461265376547,Fair
CUST01025,41,Female,Ahmedabad,Salaried,377912.0,406778,Personal Loan,800.0,18,1883.23,Good,Approved,0.05979900082558903,1.0763828616185778,Excellent
CUST00895,33,Male,Ahmedabad,Salaried,210651.0,1817413,Business Loan,401.0,10,15145.11,Missed,Defaulted,0.8627603002121994,8.627602052684297,Poor
CUST00829,46,Male,Pune,Self-Employed,1641985.0,457974,Business Loan,480.0,14,2726.04,Excellent,Defaulted,0.01992252060767912,0.2789148500138552,Poor
CUST01933,54,Female,Lucknow,Salaried,725005.0,166220,Personal Loan,864.0,7,1978.81,Delayed,Approved,0.03275249136212854,0.22926738436286645,Excellent
CUST00476,44,Female,Lucknow,Self-Employed,1096816.0,2251340,Education Loan,656.0,15,12507.44,Missed,Defaulted,0.1368408921824627,2.0526141121209025,Good
CUST01573,43,Female,Delhi,Business Owner,242291.0,2850174,Home Loan,636.0,4,59378.62,Missed,Defaulted,2.940858059110739,11.763433226987383,Fair
CUST01476,55,Female,Chennai,Freelancer,1531420.0,3341987,Home Loan,460.0,19,14657.84,Excellent,Defaulted,0.11485685181073775,2.182279844849878,Poor
CUST01425,28,Male,Pune,Business Owner,268323.0,640611,Home Loan,731.0,14,3813.16,Delayed,Rejected,0.17053297704632103,2.3874621258706856,Good
CUST00653,39,Female,Ahmedabad,Salaried,571616.0,3983817,Education Loan,880.0,11,30180.43,Delayed,Defaulted,0.6335812153613616,6.9693937888372615,Excellent
CUST00173,63,Female,Ahmedabad,Salaried,957771.0,4964082,Home Loan,867.0,2,206836.75,Missed,Defaulted,2.5914764594041793,5.1829529188083585,Excellent
CUST00039,39,Female,Chennai,Business Owner,736437.0,1477989,Education Loan,547.0,5,24633.15,Good,Rejected,0.40138912086166234,2.0069456043083114,Poor
CUST00714,38,Female,Ahmedabad,Freelancer,1902159.0,1210714,Education Loan,706.0,17,5934.87,Excellent,Approved,0.037440844850509344,0.6364946358322306,Good
CUST00091,38,Male,Jaipur,Salaried,393510.0,1706042,Education Loan,439.0,15,9478.01,Missed,Defaulted,0.2890298086452695,4.335447637925339,Poor
CUST01977,29,Female,Delhi,Business Owner,445144.0,225037,Car Loan,846.0,1,18753.08,Missed,Defaulted,0.5055374440630448,0.5055375339216074,Excellent
CUST01206,51,Male,Mumbai,Salaried,2341912.0,1693906,Business Loan,643.0,3,47052.94,Good,Rejected,0.2411001267340532,0.7233004485224039,Fair
CUST00876,32,Female,Hyderabad,Self-Employed,1781074.0,371898,Home Loan,399.0,4,7747.88,Good,Defaulted,0.05220140207537699,0.2088054735513516,Poor
